answer_question,store_name,buying_amount,sentiment_score,d1,d2,text,cluster,cluster_name,month,x,y,sentiment_label,request
弁当を買った時　お箸はご利用ですか？の声掛けがあって嬉しかった,MEGAドン・キホーテUNY東海通店,2625.0,0.8474621548839267,2.2734625,-31.302113,弁当を買った時　お箸はご利用ですか？の声掛けがあって嬉しかった,19,食品クラスター,8,5,4,Null,Null
会計前に今月期限切れになるポイントがあることを教えていただいた,MEGAドン・キホーテUNY東海通店,4850.0,0.4153125619383571,-35.093655,17.15745,会計前に今月期限切れになるポイントがあることを教えていただいた,51,マジカポイントクラスター,6,7,7,Null,Null
フィリピンの調味料が欲しいです。,MEGAドン・キホーテUNY東海通店,2725.0,0.9465820321269588,-4.1940994,-55.62275,フィリピンの調味料が欲しいです。,5,値引きクラスター,5,8,6,Null,Null
挨拶や返事があまりなかったもちろん人によるんだけど愛想がない人がおおい,MEGAドン・キホーテUNY東海通店,8105.0,0.4075602171068446,-41.977818,7.942274,挨拶や返事があまりなかったもちろん人によるんだけど愛想がない人がおおい,55,,7,4,7,Null,Null
レジ係の松村（悠）さんが早いし対応いいしで良かった,MEGAドン・キホーテUNY東海通店,9960.0,0.0044270361002718,-66.81564,8.082088,レジ係の松村（悠）さんが早いし対応いいしで良かった,64,スムーズレジクラスター,6,5,5,Null,Null
レジが混んでて並んでいたら　空いてるレジに誘導してくれた,MEGAドン・キホーテUNY東海通店,5275.0,0.3272689811259958,-62.984585,-12.3741865,レジが混んでて並んでいたら　空いてるレジに誘導してくれた,67,スムーズレジクラスター,9,6,6,Null,Null
レジの方に袋が必要か聞かれ、マイバッグに入りそうか聞いたら、ギリギリ入りそうですが、もし入らなかったら、声かけ下さい！と感じよく言われました。,MEGAドン・キホーテUNY東海通店,3965.0,0.4127698393554426,-55.79415,-14.321085,レジの方に袋が必要か聞かれ、マイバッグに入りそうか聞いたら、ギリギリ入りそうですが、もし入らなかったら、声かけ下さい！と感じよく言われました。,69,従業員対応クラスター,4,4,9,Null,Null
カート下からビール(箱買い)が滑って床に落ちてしまい箱が壊れて中からビールも飛び出してしまいましたが すぐに係の方に連絡してくださり 新しいビールと交換してくださいました こちらは焦ってしまいましたがすばやい対応をしてくださりました。１年ぶり位に姉に誘われてらいてんしましたが菓子パンなどのパンコーナーの種類がたくさんあってまた買い物がしたいと思いました,MEGAドン・キホーテUNY東海通店,3970.0,0.8590461299652533,-42.593502,-11.659758,カート下からビール(箱買い)が滑って床に落ちてしまい箱が壊れて中からビールも飛び出してしまいましたが すぐに係の方に連絡してくださり 新しいビールと交換してくださいました こちらは焦ってしまいましたがすばやい対応をしてくださりました。１年ぶり位に姉に誘われてらいてんしましたが菓子パンなどのパンコーナーの種類がたくさんあってまた買い物がしたいと思いました,73,nameの例,7,8,8,Null,Null
使用済みのカゴを素早く片付けて頂きました。,MEGAドン・キホーテUNY東海通店,4580.0,0.6310274377625796,-47.3117,-15.893453,使用済みのカゴを素早く片付けて頂きました。,76,カートの荷物対応クラスター,9,4,5,Null,Null
どくだみ茶を安くしてほしい。,MEGAドン・キホーテUNY東海通店,676.0,0.737265356427863,4.1609354,-50.447197,どくだみ茶を安くしてほしい。,32,食品クラスター,4,7,7,Null,Null
ライ麦パンを安くしてほしい。,MEGAドン・キホーテUNY東海通店,604.0,0.4685359904981501,3.2677448,-52.878025,ライ麦パンを安くしてほしい。,30,food_cluster,4,4,5,Null,Null
駐車場によくゴミが落ちていますマナーの悪い人がいますね,MEGAドン・キホーテUNY東海通店,3325.0,0.6211674318725101,-35.181725,-10.097568,駐車場によくゴミが落ちていますマナーの悪い人がいますね,73,nameの例,6,5,5,Null,Null
子連れの時はカゴを運んでくれるおじちゃんが居て助かりました。,MEGAドン・キホーテUNY東海通店,4805.0,0.0768003665904523,-47.391468,-13.887099,子連れの時はカゴを運んでくれるおじちゃんが居て助かりました。,75,カートの荷物対応クラスター,5,8,6,Null,Null
棚にない商品が多かった。,MEGAドン・キホーテUNY東海通店,3245.0,0.3227141317833546,-29.313677,-26.016417,棚にない商品が多かった。,84,品物陳列クラスター,9,5,9,Null,Null
レジが混雑しすぎる、マイバスケットに詰めて貰えない。,MEGAドン・キホーテUNY東海通店,6035.0,0.4678395093553508,-64.833,-17.552658,レジが混雑しすぎる、マイバスケットに詰めて貰えない。,66,スムーズレジクラスター,6,9,5,Null,Null
マイバスケットは詰めて欲しいです。,MEGAドン・キホーテUNY東海通店,2625.0,0.2574770209430089,-33.387325,-47.12407,マイバスケットは詰めて欲しいです。,1,nameクラスター名,9,6,9,Null,Null
マイバスケットは対応して欲しいです,MEGAドン・キホーテUNY東海通店,4055.0,0.4417288462767677,-33.590237,-46.961884,マイバスケットは対応して欲しいです,1,nameクラスター名,6,8,8,Null,Null
ドンキが好きなので,MEGAドン・キホーテUNY東海通店,4400.0,0.0192958983998713,33.551506,-48.275112,ドンキが好きなので,40,ドンキ好きクラスター,8,7,9,Null,Null
ペット用品が充実している,MEGAドン・キホーテUNY東海通店,5630.0,0.3093974443047378,3.704072,-44.450985,ペット用品が充実している,31,食品クラスター,9,6,7,Null,Null
マジカ会員でカートを使って買い物したが袋をもらえなかった,MEGAドン・キホーテUNY東海通店,5290.0,0.7972976111397851,-44.8047,-15.27225,マジカ会員でカートを使って買い物したが袋をもらえなかった,73,nameの例,6,4,5,Null,Null
きのこざんまいの入荷待ってます??ヨーグルトとパン毎朝食べるのでお安く購入出来たら嬉しいです。後主人がバナナを食べるので言い出したらキリが無いのでこの辺で。いつも宝探しみたいで楽しみにしています。皆様の企業努力に感謝してます,MEGAドン・キホーテUNY東海通店,1540.0,0.2805069054282195,-11.683419,-43.05128,きのこざんまいの入荷待ってます??ヨーグルトとパン毎朝食べるのでお安く購入出来たら嬉しいです。後主人がバナナを食べるので言い出したらキリが無いのでこの辺で。いつも宝探しみたいで楽しみにしています。皆様の企業努力に感謝してます,16,お惣菜クラスター,7,5,8,Null,Null
あいさつがしっかりできていて気持ちよかったです,MEGAドン・キホーテUNY東海通店,1745.0,0.976455058248106,-59.37962,25.366117,あいさつがしっかりできていて気持ちよかったです,58,従業員対応クラスター,8,6,5,Null,Null
新鮮な野菜や果物が安く買えるのが良いです。,MEGAドン・キホーテUNY東海通店,4040.0,0.1579403329138858,20.334988,-38.831913,新鮮な野菜や果物が安く買えるのが良いです。,44,食品クラスター,5,7,7,Null,Null
マイカゴに詰めて欲しいです,MEGAドン・キホーテUNY東海通店,8810.0,0.9362690686986972,-32.59728,-47.78514,マイカゴに詰めて欲しいです,1,nameクラスター名,8,6,7,Null,Null
相変わらず、名古屋の港店は物騒な地域にあるにも関わらず、レジスタッフの対応はよい。毎週日曜の買い出しには必須となっている。,MEGAドン・キホーテUNY東海通店,3705.0,0.2247903479522213,-54.828224,-1.014582,相変わらず、名古屋の港店は物騒な地域にあるにも関わらず、レジスタッフの対応はよい。毎週日曜の買い出しには必須となっている。,60,従業員対応クラスター,7,8,8,Null,Null
ペットボトルの箱買いをお願いしたらすぐに対応してくれて助かりました。,MEGAドン・キホーテUNY東海通店,3060.0,0.7777758885504967,-50.65046,-8.254085,ペットボトルの箱買いをお願いしたらすぐに対応してくれて助かりました。,75,カートの荷物対応クラスター,8,9,5,Null,Null
お値打ちな鮮魚を増やしてほしい,MEGAドン・キホーテUNY東海通店,7670.0,0.425583769902818,-4.6451826,-49.109337,お値打ちな鮮魚を増やしてほしい,5,値引きクラスター,7,5,8,Null,Null
商品の種類の多さや値段には大満足ですが、会計後のレジ袋に入れた荷物をカートに乗せて車まで運ぼうとするとカゴ状ななっていない為荷物が隙間からズリ落ちて運び辛いのが難です。,MEGAドン・キホーテUNY東海通店,7875.0,0.7859781986762259,-45.690277,-17.540857,商品の種類の多さや値段には大満足ですが、会計後のレジ袋に入れた荷物をカートに乗せて車まで運ぼうとするとカゴ状ななっていない為荷物が隙間からズリ落ちて運び辛いのが難です。,76,カートの荷物対応クラスター,9,6,5,Null,Null
推し活コーナーとかあると嬉しいかもセリアの推し活コーナーをよく利用するけど、もうちょっと高くてももっと可愛いものがあったらいいのになと思いますかといって専門店とかは高いのでドンキのお買い得なお値段で推し活できたら嬉しいです,MEGAドン・キホーテUNY東海通店,4965.0,0.0637505554591844,3.521215,-36.140633,推し活コーナーとかあると嬉しいかもセリアの推し活コーナーをよく利用するけど、もうちょっと高くてももっと可愛いものがあったらいいのになと思いますかといって専門店とかは高いのでドンキのお買い得なお値段で推し活できたら嬉しいです,43,食品クラスター,6,9,5,Null,Null
野菜が高騰中で、少量でも買えたので良かった。レタス、キャベツ半割とか…,MEGAドン・キホーテUNY東海通店,10930.0,0.4315874131054688,20.783524,-41.177696,野菜が高騰中で、少量でも買えたので良かった。レタス、キャベツ半割とか…,44,食品クラスター,7,6,8,Null,Null
木綿豆腐3個パックが何故無いんですか?前にも作って欲しいとお願いしたんですが。絹より、木綿の方が栄養価高いんですよ。,MEGAドン・キホーテUNY東海通店,3055.0,0.8793874652702784,-0.7740978,-51.359226,木綿豆腐3個パックが何故無いんですか?前にも作って欲しいとお願いしたんですが。絹より、木綿の方が栄養価高いんですよ。,5,値引きクラスター,4,4,6,Null,Null
